Temperatura,Personas,Electrodomesticos,Consumo_kWh
30.811582270840077,4.0,18.0,70.33390231156793
21.52902383575899,4.0,10.0,43.071449234417464
23.47085061700647,5.0,13.0,57.347951021221945
19.444640140168566,1.0,18.0,53.90155486965996
24.822192466091657,4.0,14.0,57.98732924905535
25.977475674952498,4.0,12.0,52.78895054146836
25.110438689596215,1.0,7.0,38.58300461199601
23.723693325481374,1.0,15.0,46.93475036204654
15.44851396237453,,13.0,46.30718429893084
16.65534593517498,4.0,20.0,63.14094530308706
24.122605270340408,5.0,,55.10731605311242
26.37794394839539,3.0,18.0,66.78216627318473
26.14561169094485,2.0,9.0,41.77070470729184
29.12840901491688,3.0,14.0,59.002377381963704
21.664652944245947,3.0,10.0,49.52544175436584
20.430405784637305,3.0,19.0,56.60262637124704
31.842012027955423,2.0,19.0,68.03292204762323
23.685367590377084,2.0,13.0,52.360368641543054
17.866813934735145,1.0,9.0,124.80098233040914
24.457637234540044,,17.0,58.639467184525174
25.323308053527505,4.0,13.0,60.236401630686615
,3.0,16.0,49.30856470984825
22.366437488410988,2.0,,40.60208405979915
21.845789750772145,5.0,19.0,67.61139692527514
25.417299629039327,1.0,16.0,50.83871937937336
27.062986369531792,1.0,20.0,66.25436340825394
15.004543507198063,2.0,17.0,42.76217890295265
17.98527509383591,2.0,9.0,39.07526262690385
18.76540308623668,2.0,14.0,34.88783993953548
22.30032289366483,4.0,,
23.0888246464634,1.0,9.0,39.39045582403818
15.570572004418047,2.0,15.0,45.43161177244327
26.95626891008808,4.0,18.0,64.72773949996217
31.56169812195575,3.0,16.0,65.2591289084057
21.135797588688344,1.0,6.0,124.31776202675931
24.97947930091169,,19.0,63.05422208554783
23.005198322500583,5.0,20.0,
19.794411765057806,5.0,7.0,45.43391989281558
26.249517350457417,4.0,14.0,60.65506193696454
10.620311531360214,2.0,8.0,25.955484612187092
18.452726393494142,1.0,14.0,37.76185533891786
23.72055589843605,2.0,,52.688298402285085
21.187486065440368,5.0,6.0,48.69000128513717
23.765838384329992,5.0,8.0,46.78299963863291
16.523738519685736,,20.0,53.02281528522716
22.403842861818163,3.0,20.0,56.627569100966156
25.070209086399608,3.0,15.0,55.21752186878381
15.308384900892264,5.0,5.0,37.58315790265392
16.728989652957395,,19.0,60.19709222680531
23.470544560399208,2.0,14.0,48.40631197996087
16.539285016585747,3.0,6.0,35.67648722470246
19.993321470623805,2.0,19.0,52.326384217551556
18.508964844593706,3.0,,
,1.0,,40.173700575159366
23.504669827067918,3.0,14.0,50.23072930759556
,5.0,16.0,61.132113425676366
14.4659618152907,5.0,9.0,46.08195736199618
20.067944663662587,3.0,14.0,53.29202077198802
15.73188157023096,1.0,20.0,51.49300070282012
21.804432973085557,5.0,10.0,56.3670024104696
26.508516561202665,3.0,6.0,43.43116823842911
27.651843067729498,4.0,12.0,59.262918488195226
25.330747097187935,1.0,13.0,43.18628665260052
17.55652046149705,5.0,18.0,62.98061828536542
18.95259192731402,5.0,14.0,60.15426329348178
23.568025128181404,1.0,20.0,51.85716769551683
26.352837936183725,5.0,15.0,61.47419902213748
19.887567768201038,2.0,13.0,44.41382070473329
21.832827451895163,4.0,18.0,61.316976367143084
27.252361664518787,2.0,10.0,40.95846040826759
,1.0,11.0,41.02392447162263
26.88110913385061,1.0,11.0,47.84246824610414
22.7703493502825,2.0,17.0,56.08990010078735
31.692754156317108,5.0,12.0,62.472538914012596
25.467639343987724,3.0,13.0,53.79033064727395
,3.0,12.0,47.30572164579765
22.66015832101256,3.0,12.0,47.310465195036414
24.417582385769705,5.0,10.0,51.83014952407235
20.555810539429395,2.0,20.0,57.39798969724127
34.49244215712731,4.0,5.0,51.27095893240696
29.268454285128186,3.0,13.0,54.438383317988034
26.180440397476755,4.0,19.0,67.4602198165568
17.555810661678663,3.0,16.0,51.10713224990674
22.923037655139453,2.0,15.0,51.26844605532574
28.62562696022848,,10.0,49.85258932543483
32.017565301073816,4.0,,73.73908306585348
28.209681216730438,4.0,10.0,54.37822940457658
,2.0,19.0,55.69273886072886
23.137470867889633,5.0,17.0,66.49527246898218
,2.0,17.0,61.320654342652865
20.25730992137134,,14.0,55.37885220451495
20.479573937029016,3.0,10.0,45.5931102980372
29.529493808035962,3.0,13.0,57.99710991710112
26.566086968983555,3.0,9.0,49.80783606627137
21.025099902442697,1.0,10.0,44.808264956735286
22.195496123879227,4.0,,47.6483850939738
22.800408684378056,3.0,18.0,61.98471419293512
27.715793502126676,,5.0,42.77306882276881
26.536431125212644,4.0,18.0,60.63210695479265
23.431788889847706,2.0,16.0,54.44951612761978
22.883427012319626,4.0,16.0,
14.369148647331016,2.0,16.0,43.93723591313639
18.928470602021683,4.0,6.0,38.268631860663646
24.4172481645416,5.0,12.0,52.91932628918845
22.81220707688882,3.0,15.0,56.36852402860245
20.51547691973211,3.0,6.0,41.58289582206348
32.74086888083435,3.0,10.0,57.74968122720197
32.3335991686732,2.0,8.0,49.48151474798636
10.518241633492345,4.0,,30.20591339286259
23.147163463041977,4.0,8.0,48.21053429292136
19.635614121462364,3.0,10.0,47.77149149319516
,5.0,10.0,48.56055895229938
11.508244400582662,2.0,15.0,41.78708771805243
19.682681293624,2.0,7.0,33.28658835206964
18.268207295682316,5.0,9.0,49.23258936150718
24.782082472551394,4.0,18.0,63.7720314354592
19.92298039601264,3.0,16.0,53.80887361167461
25.98050000367556,1.0,11.0,39.42516019300692
14.77417967056649,5.0,19.0,62.216405434006084
22.155936117039033,1.0,10.0,39.24662251871791
,2.0,,45.44353431140396
,2.0,13.0,59.14368982255827
24.101152127768962,2.0,15.0,54.60994294021444
25.76804426681299,3.0,6.0,41.86138484132923
33.57783652499149,5.0,19.0,
25.276362649559644,4.0,10.0,45.7516109649239
23.156582960381744,4.0,8.0,47.951565971653984
18.90619939996405,1.0,18.0,53.06081746952944
28.743110743795786,3.0,7.0,
25.61589432030241,3.0,8.0,42.42180006529661
22.676383977406427,5.0,17.0,62.665532676545155
22.849902084671132,5.0,20.0,67.16611400310002
,4.0,16.0,65.91821953243104
24.82797892918403,3.0,9.0,47.087943158718616
7.584857395673266,1.0,20.0,39.01915157791572
17.06142345411054,1.0,14.0,40.12149483619785
21.726284471167403,4.0,14.0,187.27611768857525
21.058594939764955,1.0,10.0,33.95601057054087
19.745589305445193,1.0,17.0,52.114110611774066
26.997483575952327,3.0,10.0,44.164384456683656
14.741237993129726,5.0,6.0,31.674261275484106
23.062683914501015,1.0,19.0,55.861404951027154
27.4674859236669,1.0,16.0,58.990455716943984
21.160991313838622,1.0,16.0,49.16049578081978
18.91340145219435,3.0,17.0,55.22954359908356
23.69665308817587,3.0,12.0,53.94262901525967
19.12302352594496,3.0,19.0,54.9331563724491
20.030458756670665,2.0,12.0,45.12775717570945
28.046164366840195,5.0,14.0,68.50843070173144
,3.0,12.0,41.71398966345285
22.34844978275628,5.0,16.0,61.124142346689254
24.11044252961317,5.0,16.0,63.78211350908649
14.778406178746472,,9.0,40.33532451558502
14.751423704906312,5.0,12.0,53.228186808079016
29.770993144164056,1.0,10.0,43.47042164995509
22.999128450828586,4.0,8.0,43.615898888675765
26.591643610747173,2.0,19.0,
21.944228896747802,2.0,20.0,62.61518865515174
17.17976571529624,4.0,13.0,51.64857782817712
19.548433705550643,3.0,17.0,62.648900676529166
18.95134494053898,,11.0,39.84778844862031
22.363486114576173,1.0,20.0,52.27776584186742
18.34607307768333,5.0,19.0,66.49514009369248
22.4662200159483,5.0,19.0,68.07870844940655
16.187080216393916,1.0,17.0,51.084083636585504
23.458886926221446,4.0,17.0,62.11876537205625
26.936276216708976,1.0,12.0,44.623882711062066
22.954089296119715,1.0,8.0,33.466679978925335
22.80435461802926,3.0,7.0,41.744239815569024
10.897674505159113,1.0,16.0,40.91627942243151
25.95510720547932,3.0,16.0,57.383365517745204
28.132156376376763,2.0,13.0,50.62556496343951
23.547750805133635,4.0,17.0,
17.518494651359173,3.0,12.0,46.560576469605444
24.125205160639922,1.0,6.0,33.97008028610563
20.808757066098817,3.0,,59.76975288188488
11.320329749674077,2.0,17.0,41.34115279984141
23.517364812953165,1.0,8.0,36.7502711386539
25.20102462999387,5.0,10.0,58.83989278735492
21.058356636906865,1.0,9.0,35.31389614310442
37.302330129814635,1.0,7.0,46.074147501419986
29.34976958395817,2.0,6.0,40.19441889841703
31.745823568487257,3.0,18.0,66.13807704465738
23.599109515682027,1.0,14.0,52.74186237917896
32.044014977186514,1.0,19.0,60.63026147859515
37.76494939528247,4.0,16.0,76.07082150728635
21.99554516399227,5.0,14.0,55.87146161739975
18.453631417342383,2.0,18.0,50.37764208210263
21.078025381406697,5.0,12.0,59.10745266147217
16.965885347775753,4.0,9.0,44.32317505976474
22.244826780061004,1.0,14.0,38.143161533623754
26.291402978713812,2.0,8.0,41.107952276521836
25.375736289080024,1.0,14.0,46.10810077731156
,1.0,15.0,45.398365143777255
25.23882402929968,3.0,17.0,58.53922629772411
20.470945471476572,3.0,16.0,55.66233064138626
24.45404261767264,4.0,11.0,126.27494934759414
15.303667613705414,3.0,9.0,35.45910289229332
,2.0,10.0,43.77881607120815
32.42015931360169,1.0,7.0,47.71652725802285
25.743280354221863,2.0,13.0,49.249645497979486
26.129129345600415,2.0,8.0,41.404559854350076
22.378034068370308,,7.0,32.40761176724295
21.066841624987674,3.0,17.0,60.175885094238
16.357375341292826,5.0,17.0,65.53366592115852
,5.0,6.0,39.797795487476876
,4.0,5.0,44.26637645773891
23.711407806861295,4.0,5.0,39.22622975978002
20.977576663135984,4.0,19.0,64.89975072925095
27.975389047260542,5.0,19.0,64.71640299120709
17.166209582657526,3.0,13.0,48.619085017276376
24.522197228402927,3.0,14.0,54.18326750443481
24.523907993386842,3.0,15.0,51.34068314828823
22.947999997608022,1.0,10.0,39.29426725363613
19.559998067595984,5.0,16.0,58.71676924026278
23.909538527117697,2.0,17.0,59.94328729983685
24.600172798378228,5.0,7.0,53.78755122653267
24.67843571822598,3.0,5.0,38.44563144428443
21.02288367411965,1.0,10.0,36.21210939930096
28.384934618497905,3.0,9.0,50.7935346921192
18.53184742375409,2.0,,44.53422382168894
24.411590089553552,5.0,11.0,55.57605309440454
19.374121557293602,4.0,10.0,50.38687073334598
26.409336553820715,2.0,8.0,40.03639647474565
26.182471033991227,1.0,12.0,
19.501453821428797,4.0,19.0,64.23585750046198
,,16.0,56.974239334225985
28.51683438367627,5.0,16.0,65.15706300671391
14.233892267434126,2.0,18.0,49.55598916712427
21.855418405005974,,17.0,58.993985512327484
22.906957815099258,2.0,10.0,41.216054872349346
13.459202096700668,4.0,12.0,41.99393473758963
31.649104964393768,5.0,8.0,54.91226056667001
22.790266388988282,5.0,,48.36565840735004
24.506267464206562,3.0,20.0,66.34985902026975
28.818346305314815,5.0,19.0,71.53043078864596
24.42160203004527,3.0,9.0,43.40574934834887
29.98057992387818,2.0,17.0,63.55775426120039
14.84031104732411,5.0,17.0,55.08124587632728
20.6800821385014,3.0,10.0,43.263490229190836
24.281606366911785,5.0,11.0,53.237521013635934
28.608521298194997,5.0,16.0,66.36340191633415
26.831729029091267,,10.0,48.61091589422099
14.792545527381709,5.0,14.0,54.68014839122849
23.042405783626876,2.0,8.0,42.019173884478604
13.503083937308563,5.0,12.0,50.09974925532062
25.982856890198537,1.0,8.0,41.802239651663776
18.8973258653739,,16.0,44.85005685238493
16.238128684651784,1.0,15.0,44.30262115810773
26.186778278222192,4.0,5.0,44.09316751340747
26.63286300794222,5.0,6.0,47.26819555959983
21.95860534284964,5.0,6.0,47.55248842118383
23.75083627324541,1.0,9.0,41.06145071727842
17.23244897688664,3.0,20.0,58.6751329385767
37.834227719493725,5.0,9.0,65.91964484941393
26.059030985007706,2.0,10.0,41.34926587958612
14.472658991958784,4.0,20.0,60.97251456440695
20.392806955253317,4.0,18.0,58.334244877590905
18.2137473847837,5.0,6.0,44.772645215898635
21.729715977479298,4.0,5.0,34.4068963982263
,1.0,7.0,32.9448528543995
29.85243531755849,5.0,15.0,63.18915590041731
28.003296335202442,1.0,17.0,57.70021161937045
10.330388999788372,1.0,11.0,34.77123993189116
23.443736907980757,5.0,9.0,51.80168853537977
24.1565677097972,4.0,19.0,
20.586384479433534,4.0,18.0,59.86753007144029
22.358947869638925,2.0,13.0,46.57391028511213
19.136896618464004,5.0,15.0,59.059918531111514
23.81562354405032,,18.0,61.127988492191314
27.68590901976254,2.0,12.0,50.788253963354094
17.1886275937556,5.0,20.0,65.01106362124567
26.123379708898078,4.0,20.0,71.67693488062017
30.335691834435522,1.0,11.0,44.147738924337645
17.78849976425434,5.0,15.0,153.51325737657606
20.50427740266681,2.0,19.0,57.17235491311393
23.737334054038463,2.0,6.0,36.59554272760327
5.588981830670885,4.0,7.0,32.35722443927869
21.94791982769375,4.0,12.0,48.53992198268726
31.974711563754198,1.0,6.0,37.5763859290871
24.55889012241774,4.0,7.0,48.46334300905784
,2.0,14.0,49.23611171200258
26.1503441813743,3.0,14.0,53.44254444715859
22.320534594366773,1.0,9.0,34.65892603141948
24.952313412394837,5.0,,45.46920597261626
25.7062808729517,3.0,8.0,44.55071866704266
21.58369179175697,5.0,19.0,69.13762354291362
20.838960245166156,5.0,20.0,67.17710897940327
31.160919725605645,2.0,9.0,50.378678688696866
22.09640141502382,4.0,,56.76260042379701
19.54407508947533,5.0,7.0,42.188784017960536
22.934576078660506,5.0,11.0,58.201772260692024
20.27951983190919,2.0,14.0,44.06169839019857
22.228814724522547,4.0,6.0,39.639165106982205
17.173126540071742,1.0,18.0,50.36993062084274
24.040841627323132,1.0,,
19.711200028134876,2.0,20.0,57.13248196378856
24.000760513982073,4.0,20.0,71.309762976367
27.52908648727324,4.0,7.0,52.81944423641069
28.187811265786998,1.0,8.0,41.56746927615462
,4.0,18.0,55.796797873482355
,1.0,7.0,34.07800609286358
19.073744727668174,1.0,12.0,40.32860962437109
19.900244676156543,1.0,13.0,42.41760171381183
17.922881181460706,4.0,11.0,49.063654343426855
17.69756735099439,1.0,13.0,47.93824475110081
18.596092927424966,,16.0,58.69331895442615
18.591685183363566,1.0,7.0,33.81496733845504
24.91068523988191,1.0,13.0,48.5101089099945
22.62602184104459,5.0,20.0,68.56263529911332
19.60630092444678,4.0,15.0,57.85400304759911
18.340759547260877,1.0,7.0,31.392182192798025
23.658481767471304,2.0,5.0,37.82834456827598
24.97448369390775,5.0,15.0,60.02612076296753
20.89844986272685,1.0,12.0,44.02430552931866
25.319162795158903,5.0,11.0,57.290619623816326
21.75532321173436,3.0,18.0,55.32365469962094
18.317166655252535,3.0,14.0,47.87804608667103
19.27559728454953,,13.0,55.327815330062855
17.66033194904848,5.0,10.0,54.53101127738633
13.869822982520535,1.0,14.0,37.27437661897625
20.008344308233593,5.0,10.0,54.83762215903057
22.590887680960893,1.0,18.0,50.66380811060246
19.18449803919315,1.0,5.0,23.328229709880873
,3.0,11.0,41.952965943018974
28.057586001602964,3.0,17.0,62.741129640279546
30.75231198084984,4.0,11.0,59.87990302627132
24.919198179588076,4.0,,50.362594817739804
25.860003518370995,3.0,19.0,66.67583613315976
,3.0,12.0,47.40836096935809
22.093372975293747,1.0,6.0,32.208236590168305
,4.0,19.0,65.72619941213588
17.839121424618007,4.0,9.0,45.01518100425217
13.577488896864715,1.0,10.0,27.566886159664683
27.04153190262018,4.0,10.0,51.464788974167746
25.807261210444132,2.0,12.0,45.161249155800384
27.957564844664258,2.0,10.0,50.74992606331898
27.33814705724435,4.0,,
21.67347683112087,3.0,17.0,55.65098239307223
,4.0,14.0,56.40579495046284
16.06135297886575,2.0,10.0,40.795731855519506
19.176284207388992,1.0,6.0,
15.969534103885296,1.0,17.0,45.63916167533186
26.151875430325365,4.0,15.0,61.65829474852406
21.448153129828402,2.0,19.0,
16.01316964271835,4.0,15.0,54.703912935772465
15.45488663411292,1.0,15.0,39.96853627216184
19.605679859978896,3.0,10.0,45.210132131666704
23.701600608959865,1.0,15.0,52.19360606573542
24.500221562977888,1.0,7.0,36.0970102296064
19.46970964562516,5.0,6.0,
18.755349801713365,5.0,16.0,56.782428716633206
25.960553024318582,2.0,17.0,
18.298255471153244,4.0,13.0,53.74015432669005
17.983588096818792,2.0,16.0,51.35472145085055
,5.0,16.0,69.29061005853572
18.672763063005306,2.0,8.0,36.98152826461302
18.446263104766707,5.0,13.0,
20.316531285189537,5.0,10.0,51.77978699237349
,3.0,16.0,56.35505107086377
19.335693429467835,1.0,10.0,40.7950725401191
32.73442035793447,2.0,,42.9271717658703
21.96349031036265,5.0,5.0,39.106346507857786
12.195630032624992,,18.0,55.65286359232793
,2.0,19.0,53.95069753349953
15.903098163866517,1.0,14.0,44.2318813069223
22.893750643716338,4.0,6.0,43.448659310370765
,1.0,19.0,62.452322309507075
21.141505243407654,1.0,18.0,51.775291953531834
16.851695338300694,3.0,17.0,
,4.0,5.0,46.2751356191729
,3.0,12.0,53.313767703556195
26.245765261216825,2.0,14.0,54.972703547105965
23.01761309483469,1.0,9.0,37.08156340255122
12.926275458456892,2.0,16.0,47.44459990803957
11.805107675025386,4.0,18.0,54.91410496690521
13.091875373427829,5.0,13.0,49.47598508528718
25.338025714778468,4.0,15.0,
28.434539657618593,2.0,6.0,
22.662427123828795,5.0,10.0,49.310192328819966
17.626031441880514,1.0,14.0,43.29148345320064
21.152759282564936,1.0,,53.49263406870736
17.89479648733979,4.0,5.0,35.0067425753371
27.93365422183184,4.0,16.0,62.92480754184903
20.991794439364277,3.0,13.0,51.08500289194889
32.85346981678775,3.0,9.0,53.361930281868176
16.240429853944157,,20.0,59.75945061352512
23.51376572052157,4.0,18.0,60.60760890886573
21.643553247559005,2.0,,
15.476771267738265,3.0,8.0,40.35420165965342
24.169621856797836,1.0,18.0,58.83324633814131
27.268919156386566,4.0,15.0,59.78600297053569
22.028463825774676,4.0,7.0,45.681260047044155
17.4737803601375,4.0,9.0,43.509519364729655
26.234023286155708,5.0,11.0,59.98795518054489
21.763557162997614,4.0,16.0,57.08724070893262
22.123231795252508,5.0,10.0,49.55591402979069
24.88794853439413,5.0,19.0,69.71736948296699
16.79145307550185,1.0,17.0,46.01730078761857
23.781032378724557,4.0,12.0,57.47698983047846
22.436654785453225,3.0,5.0,36.380866226368994
16.239106939315796,2.0,18.0,53.645011953899285
,5.0,12.0,50.844570575783926
29.072044232609343,2.0,11.0,53.40783243051416
21.23454681940598,3.0,6.0,33.21045327635023
25.19162096019663,5.0,11.0,57.539725864513734
24.82837205042407,1.0,,56.89926647875974
22.857075977930695,1.0,14.0,50.6281930229567
19.247310790269747,4.0,14.0,51.26665320762186
26.979011740563617,5.0,14.0,149.132196731529
16.199501801933273,2.0,18.0,53.16251538750396
